chr4	3585524	53
chr4	3585525	53
chr4	3585526	53
chr4	3585527	53
chr4	3585528	53
chr4	3585529	54
chr4	3585530	54
chr4	3585531	54
chr4	3585532	54
chr4	3585534	54
chr4	3585535	54
chr4	3585536	54
chr4	3585537	54
chr4	3585538	54
chr4	3585539	54
chr4	3585540	54
chr4	3585541	54
chr4	3585542	54
chr4	3585543	54
chr4	3585544	54
chr4	3585545	54
chr4	3585546	54
chr4	3585547	54
chr4	3585548	54
chr4	3585549	51
chr4	3604759	66
chr4	3604760	66
chr4	3604761	70
chr4	3604762	70
chr4	3604763	70
chr4	3604764	70
chr4	3604765	70
chr4	3604766	70
chr4	3604767	70
chr4	3604768	70
chr4	3604769	70
chr4	3604770	70
chr4	3604771	70
chr4	3604772	54
chr4	3604775	53
chr4	3604778	60
chr4	3604779	60
chr4	3604780	60
chr4	3604781	60
chr4	3604782	60
chr4	3604783	60
chr4	3604784	60
chr4	3604785	65
chr4	3604786	65
chr4	3604787	65
chr4	3604788	65
chr4	3604789	65
chr4	3604790	65
chr4	3604791	65
chr4	3604792	65
chr4	3604793	65
chr4	3604794	65
chr4	3604795	65
chr4	3604796	62
chr4	3604797	65
chr4	3604798	61
chr4	3604799	61
chr4	3604800	61
chr4	3604801	61
chr4	3604802	61
chr4	3604803	61
chr4	3604804	61
chr4	3615170	50
chr4	3615171	50
chr4	3615173	53
chr4	3615174	53
chr4	3615175	53
chr4	3615176	53
chr4	3615177	53
chr4	3615178	53
chr4	3615179	53
chr4	3615180	53
chr4	3615181	53
chr4	3615182	53
chr4	3615183	53
chr4	3616011	53
chr4	3616012	53
chr4	3616013	53
chr4	3616014	53
chr4	3616015	58
chr4	3616016	58
chr4	3616017	58
chr4	3616018	58
chr4	3616019	58
chr4	3616020	58
chr4	3616021	58
chr4	3616022	58
chr4	3616023	58
chr4	3616024	58
chr4	3616025	58
chr4	3616026	58
chr4	3616027	58
chr4	3616028	58
chr4	3616029	58
chr4	3616030	58
chr4	3616031	58
chr4	3616032	58
chr4	3616033	58
chr4	3616034	58
chr4	3616035	57
chr4	3808493	62
chr4	3808494	62
chr4	3808495	62
chr4	3808496	62
chr4	3808497	62
chr4	3808498	62
chr4	3808499	62
chr4	3808500	62
chr4	3808501	62
chr4	3808502	66
chr4	3808503	66
chr4	3808504	66
chr4	3808505	66
chr4	3808506	66
chr4	3808507	66
chr4	3808508	66
chr4	3808509	66
chr4	3942761	52
chr4	3942762	52
chr4	3942763	60
chr4	3942764	60
chr4	3942765	60
chr4	3942766	73
chr4	3942767	73
chr4	3942768	73
chr4	3942769	73
chr4	3942770	73
chr4	3942771	73
chr4	3942772	73
chr4	3942773	62
chr4	3942774	73
chr4	3942775	73
chr4	3942776	73
chr4	3942777	73
chr4	3942778	73
chr4	3942779	73
chr4	3942780	73
chr4	3942781	73
chr4	3942782	73
chr4	3942783	73
chr4	3942784	73
chr4	3942785	75
chr4	3942786	75
chr4	3942787	75
chr4	3942788	75
chr4	3942789	75
chr4	3942790	80
chr4	3942791	80
chr4	3942792	73
chr4	3942793	73
chr4	3942794	73
chr4	3942795	73
chr4	3942796	73
chr4	3942799	57
chr4	3942800	57
chr4	3942801	57
