chr2	3306469	51
chr2	3306470	51
chr2	3306471	51
chr2	3306472	51
chr2	3306473	52
chr2	3308031	56
chr2	3308032	56
chr2	3308033	65
chr2	3308034	65
chr2	3308035	65
chr2	3308036	65
chr2	3308037	65
chr2	3308038	65
chr2	3308039	64
chr2	3308040	64
chr2	3308041	64
chr2	3308042	64
chr2	3308043	58
chr2	3308044	58
chr2	3308045	58
chr2	3308046	54
chr2	3313714	55
chr2	3313715	55
chr2	3313716	86
chr2	3313717	86
chr2	3313718	86
chr2	3313719	89
chr2	3313720	89
chr2	3313721	89
chr2	3313722	108
chr2	3313723	108
chr2	3313724	108
chr2	3313725	108
chr2	3313726	111
chr2	3313727	111
chr2	3313728	111
chr2	3313729	111
chr2	3313730	111
chr2	3313731	105
chr2	3313732	88
chr2	3313733	124
chr2	3313734	135
chr2	3313735	130
chr2	3313736	135
chr2	3313737	130
chr2	3313738	130
chr2	3313739	130
chr2	3313740	130
chr2	3313741	130
chr2	3313742	130
chr2	3313743	121
chr2	3313744	112
chr2	3313745	112
chr2	3313746	109
chr2	3313747	100
chr2	3313748	81
chr2	3313749	75
chr2	3313750	65
chr2	3313751	59
chr2	3313752	59
chr2	3313979	98
chr2	3313980	108
chr2	3313981	108
chr2	3313982	108
chr2	3313983	108
chr2	3313984	108
chr2	3313985	108
chr2	3313986	108
chr2	3313987	108
chr2	3313988	108
chr2	3313989	108
chr2	3313990	92
chr2	3313991	92
chr2	3313992	92
chr2	3313993	108
chr2	3313994	210
chr2	3313995	253
chr2	3313996	253
chr2	3313997	253
chr2	3313998	274
chr2	3313999	281
chr2	3314000	281
chr2	3314001	290
chr2	3314002	294
chr2	3314003	289
chr2	3314004	294
chr2	3314005	286
chr2	3314006	295
chr2	3314007	299
chr2	3314008	320
chr2	3314009	320
chr2	3314010	326
chr2	3314011	321
chr2	3314012	321
chr2	3314013	381
chr2	3314014	387
chr2	3315731	393
chr2	3315732	370
chr2	3315733	387
chr2	3315734	387
chr2	3315735	385
chr2	3315736	393
chr2	3315737	393
chr2	3315738	393
chr2	3315739	393
chr2	3315740	393
chr2	3315741	393
chr2	3315742	393
chr2	3315743	389
chr2	3315744	383
chr2	3315745	347
chr2	3315746	219
chr2	3315747	219
chr2	3315748	219
chr2	3315749	219
chr2	3315750	213
chr2	3315751	169
chr2	3315752	73
chr2	3326404	69
chr2	3326405	69
chr2	3326406	73
chr2	3326407	73
chr2	3326408	73
chr2	3326409	73
chr2	3326410	73
chr2	3326411	73
chr2	3326412	73
chr2	3326413	73
chr2	3326414	73
chr2	3326415	73
chr2	3326416	66
chr2	3326417	73
chr2	3326418	82
chr2	3326419	82
chr2	3326420	74
chr2	3326421	74
chr2	3326422	74
chr2	3326423	74
chr2	3326424	74
chr2	3326425	58
chr2	3327807	72
chr2	3327808	81
chr2	3327809	81
chr2	3327810	83
chr2	3327811	73
chr2	3327812	104
chr2	3327813	104
chr2	3327814	104
chr2	3327815	110
chr2	3327816	110
chr2	3327817	110
chr2	3327818	110
chr2	3327819	110
chr2	3327820	110
chr2	3327821	110
chr2	3327822	110
chr2	3327823	110
chr2	3327824	110
chr2	3327825	110
chr2	3327826	110
chr2	3327827	110
chr2	3327828	110
chr2	3327829	110
chr2	3327830	110
chr2	3327831	110
chr2	3327832	110
chr2	3327833	103
chr2	3327834	102
chr2	3327835	102
chr2	3327836	100
chr2	3327837	100
chr2	3327838	104
chr2	3327839	104
chr2	3327840	104
chr2	3327841	104
chr2	3327842	104
chr2	3327843	104
chr2	3327844	99
chr2	3327845	68
chr2	3327858	58
chr2	3327859	58
chr2	3327860	58
chr2	3327861	63
chr2	3327862	63
chr2	3327863	63
chr2	3327864	63
chr2	3327865	70
chr2	3327866	70
chr2	3327867	71
chr2	3327868	71
chr2	3327869	71
chr2	3327870	71
chr2	3327871	71
chr2	3327872	71
chr2	3327873	71
chr2	3327874	71
