chr1	3222722	125
chr1	3222723	146
chr1	3222724	158
chr1	3222725	158
chr1	3222726	158
chr1	3222727	158
chr1	3222728	158
chr1	3222729	158
chr1	3222730	158
chr1	3222731	158
chr1	3222732	158
chr1	3222733	158
chr1	3222734	158
chr1	3222735	158
chr1	3222736	158
chr1	3222737	158
chr1	3222738	151
chr1	3222739	151
chr1	3222740	151
chr1	3222741	151
chr1	3222742	151
chr1	3222743	149
chr1	3222744	149
chr1	3222745	149
chr1	3222746	149
chr1	3222747	146
chr1	3222748	133
chr1	3222749	91
chr1	3224558	119
chr1	3224559	119
chr1	3224560	119
chr1	3224561	121
chr1	3224562	123
chr1	3224563	160
chr1	3224564	160
chr1	3224565	160
chr1	3224566	160
chr1	3224567	162
chr1	3224568	162
chr1	3224569	170
chr1	3224570	170
chr1	3224571	170
chr1	3224572	166
chr1	3224573	166
chr1	3224574	170
chr1	3224575	168
chr1	3224576	160
chr1	3224577	165
chr1	3224578	170
chr1	3224579	170
chr1	3224580	170
chr1	3224581	170
chr1	3224582	165
chr1	3224583	160
chr1	3224584	165
chr1	3224585	165
chr1	3224586	165
chr1	3224587	165
chr1	3224588	176
chr1	3224589	176
chr1	3224590	172
chr1	3224591	172
chr1	3224592	157
chr1	3224593	102
chr1	3224594	65
chr1	3664216	61
chr1	3664217	310
chr1	3664218	310
chr1	3664219	310
chr1	3664220	310
chr1	3664221	310
chr1	3664222	310
chr1	3664223	310
chr1	3664224	310
chr1	3664225	310
chr1	3664226	311
chr1	3664227	311
chr1	3664228	311
chr1	3664229	311
chr1	3664230	311
chr1	3664231	311
chr1	3664232	311
chr1	3664233	311
chr1	3664234	311
chr1	3664235	311
chr1	3664236	311
chr1	3664237	295
chr1	3664238	276
chr1	3664239	238
chr1	3664240	231
chr1	3664241	189
chr1	3664242	173
chr1	3664243	154
chr1	3664244	139
chr1	3664245	111
chr1	3664246	96
chr1	3664247	71
chr1	3664248	67
chr1	3664249	58
chr1	3664250	52
chr1	4599261	136
chr1	4599262	139
chr1	4599263	230
chr1	4599264	230
chr1	4599265	298
chr1	4599266	568
chr1	4599267	602
chr1	4599268	606
chr1	4599269	606
chr1	4599270	606
chr1	4599271	613
chr1	4599272	613
chr1	4599273	613
chr1	4599274	613
chr1	4599275	608
chr1	4599276	608
chr1	4599277	605
chr1	4599278	605
chr1	4599279	596
chr1	4599280	586
chr1	4599281	577
chr1	4599282	545
chr1	4599283	577
chr1	4599284	577
chr1	4599285	574
chr1	4599286	574
chr1	4599287	574
chr1	4599288	552
chr1	4599289	535
chr1	4599290	456
chr1	4599291	195
chr1	4599295	85
chr1	4599296	91
chr1	4599297	94
chr1	4599298	94
chr1	4599299	94
chr1	4599300	94
chr1	4599301	94
chr1	4599302	94
chr1	4599303	94
chr1	4599304	94
chr1	4599305	94
chr1	4599306	130
chr1	4599307	130
chr1	4599308	627
chr1	4599309	645
chr1	4599310	641
chr1	4599311	645
chr1	4599312	645
chr1	4599313	643
chr1	4599314	732
chr1	4599315	732
chr1	4599316	732
chr1	4599317	738
chr1	4599318	737
chr1	4599319	745
chr1	4599320	741
chr1	4599321	975
chr1	4599322	998
chr1	4599323	998
chr1	4599324	997
chr1	4599325	997
chr1	4599326	985
chr1	4599327	989
chr1	4599328	989
chr1	4599329	967
chr1	4599330	981
chr1	4599331	981
chr1	4599332	969
chr1	4599333	966
chr1	4599334	928
chr1	4599335	928
chr1	4599336	918
chr1	4599337	881
chr1	4599338	813
chr1	4599339	736
chr1	4599340	640
chr1	4599341	559
chr1	4599342	548
chr1	4599343	548
chr1	4599344	495
chr1	4599345	420
chr1	4599346	272
chr1	4631648	52
chr1	4631649	56
chr1	4631650	145
chr1	4631651	145
chr1	4631652	145
chr1	4631653	145
chr1	4631654	145
chr1	4631655	145
chr1	4631656	145
chr1	4631657	145
chr1	4631658	145
chr1	4631659	145
chr1	4631660	145
chr1	4631661	145
chr1	4631662	145
chr1	4631663	137
chr1	4631664	157
chr1	4631665	157
chr1	4631666	157
chr1	4631667	157
chr1	4631668	156
chr1	4631669	153
chr1	4631670	183
chr1	4631671	189
chr1	4631672	189
chr1	4631673	189
chr1	4631674	189
chr1	4631675	189
chr1	4631676	198
chr1	4631677	198
chr1	4631678	263
chr1	4631679	264
chr1	4631680	309
chr1	4631681	356
chr1	4631682	356
chr1	4631683	473
chr1	4631684	473
chr1	4631685	473
chr1	4631686	479
chr1	4631687	479
chr1	4631688	468
chr1	4631689	468
chr1	4631690	466
chr1	4631691	466
chr1	4631692	466
chr1	4631693	455
chr1	4631694	454
chr1	4631695	454
chr1	4631696	467
chr1	4631697	465
chr1	4631698	467
chr1	4631699	467
chr1	4631700	435
chr1	4631701	332
chr1	4631702	332
chr1	4631703	313
chr1	4631704	304
chr1	4631705	304
chr1	4631706	304
chr1	4631707	304
chr1	4631708	304
chr1	4631709	299
chr1	4631710	295
chr1	4631711	295
chr1	4631712	295
chr1	4631713	282
chr1	4631714	211
chr1	4631715	63
chr1	4631802	55
chr1	4631803	55
chr1	4631804	55
chr1	4631805	55
chr1	4631806	55
chr1	4631807	55
chr1	4631808	54
chr1	4631809	54
chr1	4631810	54
chr1	4631814	53
chr1	4631815	61
chr1	4631816	61
chr1	4631817	61
chr1	4631818	61
chr1	4631819	61
chr1	4631820	61
chr1	4631821	61
chr1	4631822	61
chr1	4631823	61
chr1	4631824	61
chr1	4631825	61
chr1	4631826	61
chr1	4631827	61
chr1	4631828	61
chr1	4631829	61
chr1	4631830	55
chr1	4636093	90
chr1	4636094	90
chr1	4636095	90
chr1	4636096	90
chr1	4636097	110
chr1	4636098	110
chr1	4636099	110
chr1	4636100	124
chr1	4636101	124
chr1	4636102	124
chr1	4636103	135
chr1	4636104	135
chr1	4636105	135
chr1	4636106	135
chr1	4636107	136
chr1	4636108	136
chr1	4636109	136
chr1	4636110	147
chr1	4636111	147
chr1	4636112	147
chr1	4636113	154
chr1	4636114	160
chr1	4636115	160
chr1	4636116	160
chr1	4636117	160
chr1	4636118	160
chr1	4636119	170
chr1	4636120	162
chr1	4636121	159
chr1	4636122	159
chr1	4636123	159
chr1	4636124	159
chr1	4636125	159
chr1	4636126	159
chr1	4636127	159
chr1	4636128	159
chr1	4636129	159
chr1	4636130	159
chr1	4636131	159
chr1	4636132	154
chr1	4636133	147
chr1	4636134	128
chr1	4636135	75
chr1	4636136	75
chr1	4636137	75
chr1	4636138	75
chr1	4636139	75
chr1	4636140	75
chr1	4636141	75
chr1	4636142	69
