chr9	3359542	51
chr9	3359543	51
chr9	3359544	51
chr9	3359545	51
chr9	3359546	51
chr9	3359547	51
chr9	3359548	51
chr9	3359549	51
chr9	3359550	51
chr9	3359551	51
chr9	3359552	51
chr9	3359553	51
chr9	3359554	51
chr9	3359555	51
chr9	3359556	51
chr9	3359557	51
chr9	3359558	51
chr9	3359559	51
chr9	3359560	51
chr9	3430975	58
chr9	3430976	58
chr9	3430977	58
chr9	3430978	58
chr9	3430979	58
chr9	3430980	58
chr9	3430981	90
chr9	3430982	92
chr9	3430983	91
chr9	3430984	93
chr9	3430985	141
chr9	3430986	141
chr9	3430987	141
chr9	3430988	153
chr9	3430989	153
chr9	3430990	159
chr9	3430991	159
chr9	3430992	159
chr9	3430993	164
chr9	3430994	164
chr9	3430995	161
chr9	3430996	159
chr9	3430997	164
chr9	3430998	164
chr9	3430999	158
chr9	3431000	164
chr9	3431001	164
chr9	3431002	166
chr9	3431003	166
chr9	3431004	166
chr9	3431005	166
chr9	3431006	166
chr9	3431007	166
chr9	3431008	166
chr9	3431009	166
chr9	3431010	166
chr9	3431011	155
chr9	3431012	118
chr9	3431013	118
chr9	3431014	111
chr9	3431015	89
chr9	3431016	66
chr9	3431017	66
chr9	3431018	50
chr9	3431019	50
chr9	3431020	53
chr9	3431021	53
chr9	3431022	53
chr9	3431023	53
chr9	3431024	53
chr9	3431025	53
chr9	3431026	53
chr9	3454621	50
chr9	3454622	61
chr9	3454623	61
chr9	3454624	61
chr9	3454625	61
chr9	3454626	61
chr9	3454627	61
chr9	3454628	61
chr9	3454629	61
chr9	3454630	61
chr9	3454631	61
chr9	3454632	61
chr9	3454633	61
chr9	3454634	61
chr9	3454635	52
chr9	3456826	62
chr9	3456827	62
chr9	3456828	62
chr9	3456829	62
chr9	3456830	62
chr9	3456831	62
chr9	3456832	62
chr9	3456833	62
chr9	3456834	62
chr9	3456835	62
chr9	3456836	62
chr9	3456837	62
chr9	3456838	62
chr9	3456839	62
chr9	3456840	54
chr9	3456841	62
chr9	3456842	62
chr9	3456843	62
chr9	3456844	62
chr9	3456845	62
chr9	3456846	62
chr9	3456847	62
chr9	3456848	62
chr9	3456849	62
chr9	3458734	62
chr9	3458735	62
chr9	3458736	62
chr9	3458737	62
chr9	3458738	62
chr9	3458739	62
chr9	3458740	56
chr9	3458741	56
chr9	3458742	56
chr9	3458743	56
chr9	3458744	56
chr9	3477872	50
chr9	3477873	50
chr9	3477875	50
chr9	3477876	50
chr9	3477877	50
chr9	3477878	50
chr9	3477879	50
chr9	4978944	56
chr9	4978945	56
chr9	4978946	56
chr9	4978947	56
chr9	4978948	56
chr9	4978949	56
chr9	4978950	56
chr9	4978951	56
chr9	4978952	56
chr9	4978953	56
chr9	4978954	56
chr9	4978955	56
chr9	4978956	56
chr9	4978957	56
chr9	4978958	56
chr9	4978959	56
chr9	4978960	56
chr9	4978961	57
chr9	4978962	57
chr9	4978963	57
chr9	4978964	57
chr9	4978965	57
chr9	4978966	53
chr9	7186782	54
chr9	7186783	54
chr9	7186784	57
chr9	7186785	57
chr9	7186786	57
chr9	7186787	57
chr9	7186788	57
chr9	7186789	57
chr9	7186790	57
chr9	7186791	57
chr9	7186792	57
chr9	7186793	70
chr9	7186794	70
chr9	7186795	70
chr9	7186796	70
chr9	7186797	70
chr9	7186798	72
chr9	7186799	77
chr9	7186800	77
chr9	7186801	77
chr9	7186802	119
chr9	7186803	119
chr9	7186804	119
chr9	7186805	134
chr9	7186806	134
chr9	7186807	134
chr9	7186808	134
chr9	7186809	134
chr9	7186810	134
chr9	7186811	134
chr9	7186812	128
chr9	7186813	134
chr9	7186814	126
chr9	7186815	126
chr9	7186816	126
chr9	7186817	126
chr9	7186818	126
chr9	7186819	121
chr9	7186820	106
chr9	7186821	78
chr9	7186822	145
chr9	7186823	143
chr9	7186824	133
chr9	7186825	147
chr9	7186826	147
chr9	7186827	154
chr9	7186828	154
chr9	7186829	154
chr9	7186830	154
chr9	7186831	154
chr9	7186832	144
chr9	7186833	144
chr9	7186834	144
chr9	7186835	140
chr9	7186836	140
chr9	7186837	140
chr9	7186838	140
chr9	7186839	140
chr9	7186840	140
chr9	7186841	140
chr9	7186842	128
chr9	7186843	137
chr9	7186844	133
chr9	7186845	133
chr9	7186846	107
chr9	7186847	92
chr9	7186848	81
chr9	7186849	81
chr9	7186850	81
chr9	7186851	81
chr9	7186852	73
chr9	7186853	73
chr9	7186854	103
chr9	7186855	103
chr9	7186856	122
chr9	7186857	122
chr9	7186858	159
chr9	7186859	159
chr9	7188746	171
chr9	7188747	171
chr9	7188748	171
chr9	7188749	171
chr9	7188750	171
chr9	7188751	162
chr9	7188752	162
chr9	7188753	155
chr9	7188754	166
chr9	7188755	177
chr9	7188756	177
chr9	7188757	177
chr9	7188758	164
chr9	7188759	156
chr9	7188760	145
chr9	7188761	146
chr9	7188762	173
chr9	7188763	173
chr9	7188764	173
chr9	7188765	173
chr9	7188766	173
chr9	7188767	173
chr9	7188768	179
chr9	7188769	179
chr9	7188770	179
chr9	7188771	179
chr9	7188772	173
chr9	7188773	173
chr9	7188774	165
chr9	7188775	166
chr9	7188776	149
chr9	7188777	145
chr9	7188778	151
chr9	7188779	151
chr9	7188780	151
chr9	7188781	151
chr9	7188782	151
chr9	7188783	151
chr9	7188784	151
chr9	7188785	144
chr9	7188786	143
chr9	7188787	110
chr9	7188788	105
chr9	7188789	86
chr9	7188790	84
chr9	7188791	84
chr9	7188792	80
chr9	7188793	80
chr9	7188794	80
chr9	7188795	64
chr9	7188796	54
chr9	7188797	54
chr9	7188798	54
chr9	7188799	54
chr9	7188800	54
chr9	7188801	54
chr9	7188802	61
chr9	7188803	61
chr9	7188804	61
chr9	7188805	53
chr9	7188806	61
chr9	7188807	61
chr9	7188808	52
chr9	7188809	51
chr9	7188810	51
chr9	7189173	73
chr9	7189174	73
chr9	7189175	73
chr9	7189176	73
chr9	7189177	73
chr9	7189178	73
chr9	7189179	83
chr9	7189180	83
chr9	7189181	83
chr9	7189182	128
chr9	7189183	128
chr9	7189184	183
chr9	7189185	183
chr9	7189186	188
chr9	7189187	188
chr9	7189188	188
chr9	7189189	188
chr9	7189190	188
chr9	7189191	190
chr9	7189192	190
chr9	7189193	190
chr9	7189194	184
chr9	7189195	190
chr9	7189196	190
chr9	7189197	190
chr9	7189198	190
chr9	7189199	190
chr9	7189200	190
chr9	7189201	190
chr9	7189202	190
chr9	7189203	161
chr9	7189204	140
chr9	7189205	140
chr9	7189206	149
chr9	7189207	149
